Unnamed: 0.1,Unnamed: 0,tusId,sensorName,valueX,valueY,valueZ,timestamp
7954,7954,350,Accelerometer,-0.1501382530173573,-0.4495368556550715,-0.2275362653740563,1568181815873
7956,7956,350,Accelerometer,-0.18082115472328475,-0.45765376684933967,-0.23906085142105837,1568181815875
7958,7958,350,Accelerometer,-0.2137493297631668,-0.4615450496946587,-0.2463011116522278,1568181815877
7960,7960,350,Accelerometer,-0.24674904012899476,-0.48151582285666694,-0.25781143968399767,1568181815879
7962,7962,350,Accelerometer,-0.2595580851493493,-0.5228518120243842,-0.2813765519362137,1568181815881
7963,7963,350,Accelerometer,-0.251284694761948,-0.580330801789493,-0.3050285861617165,1568181815883
7965,7965,350,Accelerometer,-0.2483732932401937,-0.648282934364623,-0.3064524001725288,1568181815885
7967,7967,350,Accelerometer,-0.2577083523593402,-0.714386461907645,-0.28201664060882875,1568181815887
7969,7969,350,Accelerometer,-0.25996708265168156,-0.7633941989637573,-0.24856410778529256,1568181815889
7972,7972,350,Accelerometer,-0.25525300577502386,-0.7992365666474455,-0.2110680262058236,1568181815891
7974,7974,350,Accelerometer,-0.2643050113204142,-0.8445198293284721,-0.1425012444550147,1568181815893
7975,7975,350,Accelerometer,-0.28704812163283316,-0.9112200420683512,-0.011298889788098818,1568181815895
7977,7977,350,Accelerometer,-0.3024670459511381,-0.9888793478431253,0.17467329346679836,1568181815897
7980,7980,350,Accelerometer,-0.30297280480189864,-1.0617957724150906,0.38038612984192555,1568181815899
7982,7982,350,Accelerometer,-0.3016835060702961,-1.1208219118071705,0.5975338926557185,1568181815901
7984,7984,350,Accelerometer,-0.3117044827638963,-1.159491982866362,0.8381507108050701,1568181815903
7986,7986,350,Accelerometer,-0.33341067941286684,-1.1738514178729624,1.0858077299582796,1568181815905
7988,7988,350,Accelerometer,-0.36096993815980893,-1.167758396741852,1.315135206027939,1568181815907
7989,7989,350,Accelerometer,-0.38913637060350326,-1.1559726545745326,1.5374429729649899,1568181815909
7991,7991,350,Accelerometer,-0.4058214450649948,-1.1688123878861467,1.7668394503598912,1568181815911
7993,7993,350,Accelerometer,-0.38917008227765626,-1.2409237276238094,1.9711241151131036,1568181815913
7996,7996,350,Accelerometer,-0.3269895936925577,-1.3721452562424241,2.1100755734984817,1568181815915
7997,7997,350,Accelerometer,-0.2353423180148933,-1.5169617367941859,2.198249620869227,1568181815917
7999,7999,350,Accelerometer,-0.1474129823251949,-1.6351181981634122,2.2850128245286165,1568181815919
8001,8001,350,Accelerometer,-0.08338642368981014,-1.7254349823884942,2.388006733822015,1568181815921
8004,8004,350,Accelerometer,-0.035631358198063595,-1.7961106531860924,2.480379118777165,1568181815924
8005,8005,350,Accelerometer,0.015639991109177836,-1.8430029774114893,2.531128644936885,1568181815925
8007,8007,350,Accelerometer,0.07690417345152345,-1.8717700082922466,2.5361215282057383,1568181815927
8009,8009,350,Accelerometer,0.13576508122847888,-1.9011940051193907,2.5170564545448313,1568181815929
8011,8011,350,Accelerometer,0.17671692146466034,-1.9314380559919073,2.4941568137462036,1568181815931
8013,8013,350,Accelerometer,0.19519188338092228,-1.9418130767994564,2.45971943607949,1568181815933
8015,8015,350,Accelerometer,0.19713804353857894,-1.9256249838468,2.3929713632032685,1568181815935
8018,8018,350,Accelerometer,0.19151806899278956,-1.8956943285913346,2.2961626607234074,1568181815937
8020,8020,350,Accelerometer,0.1824807286884728,-1.8544569989705335,2.189152068928898,1568181815939
8022,8022,350,Accelerometer,0.16361492247427661,-1.7902152543127778,2.0722964365630703,1568181815941
8023,8023,350,Accelerometer,0.1243827769507013,-1.7042673067443672,1.928513765045854,1568181815943
8025,8025,350,Accelerometer,0.06819500374228114,-1.6161617464372966,1.7640880693754644,1568181815946
8027,8027,350,Accelerometer,0.015996056467520326,-1.5400295918882474,1.6046759527491172,1568181815947
8029,8029,350,Accelerometer,-0.01417203420861416,-1.4727096996670097,1.4432028349879311,1568181815949
8032,8032,350,Accelerometer,-0.02340523621269181,-1.4050491336628035,1.2470337143366899,1568181815951
8033,8033,350,Accelerometer,-0.029871389411637552,-1.3285712011549227,1.0208404908839694,1568181815953
8035,8035,350,Accelerometer,-0.05782491847171728,-1.2331584555473056,0.7994912166964663,1568181815955
8037,8037,350,Accelerometer,-0.11286149148989855,-1.119762657309098,0.5892322065905049,1568181815957
8039,8039,350,Accelerometer,-0.1601542547844454,-1.011584459370083,0.37332452244778436,1568181815959
8041,8041,350,Accelerometer,-0.15282509544699754,-0.9291392293212748,0.1518289254369699,1568181815961
8043,8043,350,Accelerometer,-0.0889726555008145,-0.8608816326816495,-0.06490214684391506,1568181815963
8045,8045,350,Accelerometer,-0.014790957265944569,-0.7787233838860665,-0.2731818260003402,1568181815965
8048,8048,350,Accelerometer,0.031539713951970305,-0.6740818027126374,-0.46047538336570315,1568181815967
8049,8049,350,Accelerometer,0.056231913187642986,-0.5604889547627548,-0.6012779733375241,1568181815969
8051,8051,350,Accelerometer,0.08838782818140088,-0.4484158667857088,-0.6896704078153113,1568181815972
8053,8053,350,Accelerometer,0.14455612048496386,-0.3395016874490326,-0.7528014573108397,1568181815973
8055,8055,350,Accelerometer,0.22722015682575214,-0.24176529052091736,-0.8163501078065296,1568181815975
8057,8057,350,Accelerometer,0.33848604583032604,-0.16636485698779296,-0.8749927018527777,1568181815978
8059,8059,350,Accelerometer,0.46931587099447813,-0.1104860702127694,-0.9050870672602782,1568181815979
8061,8061,350,Accelerometer,0.5888018141228175,-0.061219376552007765,-0.8953764562415887,1568181815981
8063,8063,350,Accelerometer,0.6744457795538367,-0.010514843900860051,-0.8605782315113008,1568181815983
8065,8065,350,Accelerometer,0.7457833589147387,0.046509386603776064,-0.8232240411743771,1568181815985
8067,8067,350,Accelerometer,0.8388520699009119,0.11630918821930819,-0.7874541528165453,1568181815987
8069,8069,350,Accelerometer,0.9501566281208513,0.1955892733899964,-0.7424800824631792,1568181815990
8071,8071,350,Accelerometer,1.039920855658912,0.27012577834308404,-0.6811918681225123,1568181815991
8073,8073,350,Accelerometer,1.0930822877699806,0.3422470121593475,-0.5982312927770443,1568181815993
8075,8075,350,Accelerometer,1.1320250010574906,0.4401021454496601,-0.4848245101904799,1568181815995
8077,8077,350,Accelerometer,1.162015303615671,0.5795192178541767,-0.3415884466095566,1568181815997
8079,8079,350,Accelerometer,1.1579296794493967,0.7408276045622211,-0.1766365958659582,1568181815999
8081,8081,350,Accelerometer,1.1171727118250985,0.905615004674782,0.021589619307541837,1568181816001
8083,8083,350,Accelerometer,1.0778329804066527,1.0851157555807753,0.2721839080683505,1568181816003
8085,8085,350,Accelerometer,1.075609779569475,1.2786287031053158,0.539749720575471,1568181816005
8087,8087,350,Accelerometer,1.118526582540786,1.4357770679758013,0.7473220017875861,1568181816007
8089,8089,350,Accelerometer,1.1946503037179372,1.5085092986403135,0.8937204040769771,1568181816009
8091,8091,350,Accelerometer,1.2560363211030743,1.524272970030434,1.0832853214040221,1568181816011
8093,8093,350,Accelerometer,1.2054943446766302,1.5660422575279724,1.396884826430658,1568181816013
8095,8095,350,Accelerometer,0.9666508228337729,1.6773618218906716,1.8011825525731282,1568181816015
8097,8097,350,Accelerometer,0.5802107175323159,1.8041296189320375,2.201414892225988,1568181816017
8099,8099,350,Accelerometer,0.18401474797259537,1.842785350439594,2.5243672564420594,1568181816019
8101,8101,350,Accelerometer,-0.10932017620003288,1.734859534702641,2.7389703832659613,1568181816021
8103,8103,350,Accelerometer,-0.28981273478481856,1.4829144451311775,2.8351421335153333,1568181816023
8105,8105,350,Accelerometer,-0.4174638785579535,1.1055365976340055,2.8168905535200706,1568181816025
8107,8107,350,Accelerometer,-0.5463427681208266,0.6424347446497304,2.7170567099050533,1568181816027
8109,8109,350,Accelerometer,-0.7023798040128998,0.1585946456391067,2.585735890420604,1568181816029
8111,8111,350,Accelerometer,-0.9134857933465683,-0.3193074180079136,2.4548599028629496,1568181816031
8114,8114,350,Accelerometer,-1.197893872287255,-0.8044035582284174,2.3373502614713884,1568181816034
8116,8116,350,Accelerometer,-1.5212959466982083,-1.2657880199287135,2.2509338761012097,1568181816035
8117,8117,350,Accelerometer,-1.8311921251062133,-1.6406981354967067,2.21330224754454,1568181816037
8119,8119,350,Accelerometer,-2.129062919604853,-1.9285638871943513,2.223902866455495,1568181816040
8121,8121,350,Accelerometer,-2.447576996620968,-2.181469883722096,2.26790130273216,1568181816041
8123,8123,350,Accelerometer,-2.7671060750757492,-2.416783636686614,2.3250271333401376,1568181816043
8126,8126,350,Accelerometer,-3.0142903121266316,-2.611461983532831,2.3694278937839357,1568181816045
8128,8128,350,Accelerometer,-3.1433365122784114,-2.7657172004970603,2.378496377246856,1568181816047
8129,8129,350,Accelerometer,-3.17027715419253,-2.9074804483068704,2.3480233820906045,1568181816049
8131,8131,350,Accelerometer,-3.1249400263632214,-3.0386223263495484,2.288926582072464,1568181816051
8133,8133,350,Accelerometer,-3.005453549370216,-3.1306857980621636,2.2015268501859206,1568181816053
8135,8135,350,Accelerometer,-2.7830445203217047,-3.174094059864035,2.0583983815656244,1568181816055
8137,8137,350,Accelerometer,-2.4504605934679367,-3.193649240744593,1.836374379011275,1568181816057
